page_ptr_id,date,body,main_image_id,featured,image_carousel,main_image_caption,gefoerdert_durch_img_id,active,after_title,before_title,body_de,body_en,body_es,main_image_caption_de,main_image_caption_en,main_image_caption_es,search_description_de,search_description_en,search_description_es,seo_title_de,seo_title_en,seo_title_es,slug_de,slug_en,slug_es,title_de,title_en,title_es,url_path_de,url_path_en,url_path_es,is_digital,is_open_access,is_print,language,qualification,typ,year,urls
936,2010-06-09,,,f,[],,,1,"In: »md« unter der Rubrik Hochschule: »Was spricht für … Berlin-Weißensee/Teil2 - Sehen mit anderen Augen« (Ausgabe 4.2010).","Lauer, Rebekka (2010):",,,,,,,,,,,,,veroffentlichung-der-hardware-des-hochschulprojekts-ehelp,,,"Veröffentlichung der Hardware des Hochschulprojekts e+help.",,,/home/veroffentlichung-der-hardware-des-hochschulprojekts-ehelp/,,,f,f,t,de,1,1,2010-07-06,
2000,2008-07-20,PDF,,f,[],,,1,"In: Journal of Universal Computer Science, vol. 14, no. 4, pp. 526–545. Online: http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks (last access: 20 July 2016).","Müller, Claudia/Meuthrath, Benedikt/Baumgraß, Anne (2008):",PDF,,,,,,,,,,,,analyzing-wiki-based-networks-improve-knowledge-processes-organizations,,,"Analyzing Wiki-based networks to improve knowledge processes in organizations.",,,/home/analyzing-wiki-based-networks-improve-knowledge-processes-organizations/,,,t,t,f,en,1,2,2008-07-20,"http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks/jucs_14_4_0526_0545_mueller.pdf http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks/jucs_14_4_0526_0545_mueller.pdf http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks/jucs_14_4_0526_0545_mueller.pdf http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks http://www.jucs.org/jucs_14_4/analyzing_wiki_based_networks/jucs_14_4_0526_0545_mueller.pdf"
2380,2015-09-06,,,f,[],,,1,"In: Möllers, Nina/Schwägerl, Christian/Trischler, Helmuth (eds.): Welcome to the Anthropocene. The Earth in Our Hands, pp. 97–102, Deutsches Museum Verlag, München.","Leinfelder, Reinhold (2015):",,,,,,,,,,,,,even-future-was-better-back-then-new-challenges-science-and-communication,,,"»Even the Future Was Better Back Then« – New Challenges for Science and Communication.",,,/home/even-future-was-better-back-then-new-challenges-science-and-communication/,,,f,f,t,en,1,3,2015-09-06,
2104,2010-07-28,,,f,[],,,1,"In: Heredity, vol. 105, no. 6, pp. 543–553. doi:10.1038/hdy.2010.10.","Ansell, S. W./Stenøien, H.K./Grundmann, M./Schneider, H./Hemp, A./Bauer, N./Russell, S.J./Vogel, Johannes C. (2010):",,,,,,,,,,,,,population-structure-and-historical-biogeography-european-arabidopsis-lyrata,,,"Population Structure and Historical Biogeography of European Arabidopsis Lyrata.",,,/home/population-structure-and-historical-biogeography-european-arabidopsis-lyrata/,,,t,f,f,en,1,2,2010-07-28,
1893,2015-07-15,Link,,f,[],,,1,"In: Proceedings of the 18th ACM Conference Companion on Computer Supported Cooperative Work &#38; Social Computing, New York, 2015, pp. 223-226.","Müller-Birn, Claudia et al. (2015):",Link,,,,,,,,,,,,neonion-combining-human-and-machine-intelligence,,,"neonion: Combining Human and Machine Intelligence.",,,/home/neonion-combining-human-and-machine-intelligence/,,,t,f,t,en,1,3,2015-07-15,"http://dl.acm.org/citation.cfm?id=2699012 http://dl.acm.org/citation.cfm?id=2699012 http://dl.acm.org/citation.cfm?id=2699012 http://dl.acm.org/citation.cfm?id=2699012"
1948,2006-07-18,,,f,[],,,1,"S. 11–21 (Einführung).","Brüning, Jochen (2006):",,,,,,,,,,,,,streitgesprache-den-wissenschaftlichen-sitzungen-der-versammlung-der-berlin-brandenburgischen-akademie-der-wissenschaften-am-10-dezember-2004-und-am-27-mai-2005-konzeption-und-einfuhrung,,,"Streitgespräche in den Wissenschaftlichen Sitzungen der Versammlung der Berlin-Brandenburgischen Akademie der Wissenschaften am 10. Dezember 2004 und am 27. Mai 2005 (Konzeption und Einführung).",,,/home/streitgesprache-den-wissenschaftlichen-sitzungen-der-versammlung-der-berlin-brandenburgischen-akademie-der-wissenschaften-am-10-dezember-2004-und-am-27-mai-2005-konzeption-und-einfuhrung/,,,f,f,t,de,1,3,2006-07-18,
989,2011-06-14,PDF,,f,[],,,1,"In: Lukas Hoffmann. vingt-six photographies, Beaux-Arts de Paris, les éditions. Paris: Ministère de la culture et de la communication, S. 7–13.","Schiffler, Johanna (2011):",PDF,,,,,,,,,,,,das-sehen-im-bild-le-voir-dans-limage,,,"Das Sehen im Bild / Le voir dans l’image.",,,/home/das-sehen-im-bild-le-voir-dans-limage/,,,t,t,t,fr,1,1,2011-07-06,"http://www.galeriederoussan.com/cspdocs/exhibition/files/DP_LUKAS%20HOFFMANN_NEUN%20BILBER.pdf http://www.galeriederoussan.com/cspdocs/exhibition/files/DP_LUKAS%20HOFFMANN_NEUN%20BILBER.pdf http://www.galeriederoussan.com/cspdocs/exhibition/files/DP_LUKAS%20HOFFMANN_NEUN%20BILBER.pdf http://www.galeriederoussan.com/cspdocs/exhibition/files/DP_LUKAS%20HOFFMANN_NEUN%20BILBER.pdf"
2174,2008-08-01,,,f,[],,,1,"In: Zeitschrift für Kunsttechnologie und Konservierung, vol. 22, no. 1, pp. 20–26.","Herm, C./Krug, Sonja/Mazurek, J./Schilling, M. (2008):",,,,,,,,,,,,,giovanni-ambrogio-bevilacqua-maria-das-kind-anbetend-painting-material-analysis,,,"Giovanni Ambrogio Bevilacqua »Maria, das Kind anbetend«. Painting Material Analysis.",,,/home/giovanni-ambrogio-bevilacqua-maria-das-kind-anbetend-painting-material-analysis/,,,f,f,t,en,1,2,2008-08-01,
2221,2011-08-08,PDF,,f,[],,,1,"Online unter: http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf (zuletzt aufgerufen: 8. August 2016).","Schirmbacher, Peter (2011):",PDF,,,,,,,,,,,,quo-vadis-informationsinfrastruktur-deutschland,,,"Quo vadis Informationsinfrastruktur in Deutschland.",,,/home/quo-vadis-informationsinfrastruktur-deutschland/,,,t,t,f,de,1,1,2011-08-08,"http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf http://www.dini.de/fileadmin/jahrestagungen/2011/schirmbacher.pdf"
2253,2008-08-08,PDF,,f,[],,,1,"Bielefeld: transcript.","Beck, Stefan/Kehl, Christoph/Niewöhner, Jörg (Hg.) (2008):",PDF,,,,,,,,,,,,wie-geht-kultur-unter-die-haut-emergente-praxen-der-schnittstelle-von-medizin-lebens-und-sozialwissenschaft,,,"Wie geht Kultur unter die Haut? Emergente Praxen an der Schnittstelle von Medizin, Lebens- und Sozialwissenschaft.",,,/home/wie-geht-kultur-unter-die-haut-emergente-praxen-der-schnittstelle-von-medizin-lebens-und-sozialwissenschaft/,,,t,t,t,de,1,4,2008-08-08,
2044,2012-07-25,PDF,,f,[],,,1,"In: Library Hi Tech, vol. 30, iss. 2, pp. 205–209.","Seadle, Michael (2012):",PDF,,,,,,,,,,,,library-hi-tech-and-information-science,,,"Library Hi Tech and information science.",,,/home/library-hi-tech-and-information-science/,,,t,t,t,en,1,2,2012-07-25,"http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831211239915 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831211239915 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831211239915 http://www.emeraldinsight.com/doi/pdfplus/10.1108/07378831211239915"
2058,2015-07-25,,,f,[],,,1,"In: Insa Wilke (Hg.): Der leidenschaftliche Zeitgenosse. Zum Werk von Roger Willemsen. Frankfurt a. M: S. Fischer Verlag, S. 124–140.","Vogl, Joseph (2015):",,,,,,,,,,,,,das-existenzrecht-der-dichtung-roger-willemsen-und-der-kuhle-atem-der-poesie-alexander-kluge-im-gesprach-mit-joseph-vogl,,,"Das Existenzrecht der Dichtung. Roger Willemsen und der kühle Atem der Poesie. Alexander Kluge im Gespräch mit Joseph Vogl.",,,/home/das-existenzrecht-der-dichtung-roger-willemsen-und-der-kuhle-atem-der-poesie-alexander-kluge-im-gesprach-mit-joseph-vogl/,,,f,f,t,de,1,3,2015-07-25,
2312,2015-08-10,,,f,[],,,1,"In: Heinsohn, Nina/Alsen, Katharina (Hg.): Bruch, Riss, Schnitt. Deutungspotenziale von Trennungsmetaphorik. Berlin: LIT Verlag, S. 267–289.","Drews, Ann-Cathrin (2015):",,,,,,,,,,,,,lucio-fontanas-concetto-spaziale-zu-einem-neuen-raumbegriff-der-kunst,,,"Lucio Fontanas Concetto Spaziale. Zu einem neuen Raumbegriff in der Kunst.",,,/home/lucio-fontanas-concetto-spaziale-zu-einem-neuen-raumbegriff-der-kunst/,,,f,f,t,de,1,3,2015-08-10,
1499,2014-07-08,,,f,[],,,1,"In: Wovon – für wen – wozu? Systemdenken wider die Diktatur der Daten – Wilhelm Steinmüller zum Gedächtnis. Berlin: Humboldt-Universität zu Berlin.","Coy, Wolfgang (2014):",,,,,,,,,,,,,wenn-ich-einen-wurdigen-nachfolger-gehabt-hatte-wilhelm-steinmullers-zeit-als-professor-fur-angewandte-informatik-der-universitat-bremen,,,"»Wenn ich einen würdigen Nachfolger gehabt hätte ...«. Wilhelm Steinmüllers Zeit als Professor für Angewandte Informatik an der Universität Bremen.",,,/home/wenn-ich-einen-wurdigen-nachfolger-gehabt-hatte-wilhelm-steinmullers-zeit-als-professor-fur-angewandte-informatik-der-universitat-bremen/,,,f,f,t,de,1,3,2014-07-08,
1877,2013-07-15,Link,,f,[],,,1,"Neurosurgery 72(5), 2013, 808-19.","Picht, Thomas/S.M. Krieg/N. Sollmann/J. Rösler/B. Niraula/T. Neuvonen/P. Savolainen/P. Lioumis/J. Mäkelä/V. Deletis/B. Meyer/P. Vajkoczy/F. Ringel (2013):",Link,,,,,,,,,,,,comparison-language-mapping-preoperative-navigated-transcranial-magnetic-stimulation-and-direct-cortical-stimulation-during-awake-surgery,,,"A Comparison of Language Mapping by Preoperative Navigated Transcranial Magnetic Stimulation and Direct Cortical Stimulation During Awake Surgery.",,,/home/comparison-language-mapping-preoperative-navigated-transcranial-magnetic-stimulation-and-direct-cortical-stimulation-during-awake-surgery/,,,t,f,f,en,1,2,2013-07-15,"http://www.ncbi.nlm.nih.gov/pubmed/23385773 http://www.ncbi.nlm.nih.gov/pubmed/23385773 http://www.ncbi.nlm.nih.gov/pubmed/23385773 http://www.ncbi.nlm.nih.gov/pubmed/23385773"
1637,2014-07-11,,,f,[],,,1,"In: Neuroscience and Biobehavioral Reviews, vol. 46, pp. 139–157 [*equally contributing authors].","Gaschler, Robert*/Schwager, Sabine*/Umbach, Valentin J./Frensch, Peter A./Schubert, Torsten (2014):",,,,,,,,,,,,,expectation-mismatch-differences-between-self-generated-and-cue-induced-expectations,,,"Expectation mismatch: Differences between self-generated and cue-induced expectations.",,,/home/expectation-mismatch-differences-between-self-generated-and-cue-induced-expectations/,,,t,f,f,en,1,2,2014-07-11,
1942,2001-07-18,,988,f,[],,,1,"Ausst.-Kat. Martin-Gropius-Bau, Berlin. 2 Bde. Berlin: Henschel Verlag.","Bredekamp, Horst/Brüning, Jochen/Weber, Cornelia (Hg.) (2001):",,,,,,,,,,,,,theater-der-natur-und-kunst-theatrum-naturae-et-artis-wunderkammern-des-wissens,,,"Theater der Natur und Kunst – Theatrum naturae et artis. Wunderkammern des Wissens.",,,/home/theater-der-natur-und-kunst-theatrum-naturae-et-artis-wunderkammern-des-wissens/,,,f,f,t,de,1,4,2001-07-18,
2314,2015-08-10,,,f,[],,,1,"In: Ullrich, Ferdinand (Hg. i. A. der Kunstakademie Münster): MALEREI15. Ausst.-Kat. Galerie Münsterland e.V., Emsdetten. Boenen: Kettler, S. 4–8.","Huss, Till Julian (2015):",,,,,,,,,,,,,entgrenzt-verfranst-mediatisiert-diesseits-der-zeitgenossischen-malerei,,,"Entgrenzt, verfranst, mediatisiert. Diesseits der zeitgenössischen Malerei.",,,/home/entgrenzt-verfranst-mediatisiert-diesseits-der-zeitgenossischen-malerei/,,,f,f,t,de,1,3,2015-08-10,
2088,2008-07-27,,1055,f,[],,,1,"In: Lack, Elisabeth/Markschies, Christoph (Hg.): What the hell is quality? Qualitätsstandards in den Geisteswissenschaften. Frankfurt u.a.: Campus-Verlag, S. 230–250.","Gradmann, Stefan (2008):",,,,,,,,,,,,,publikation-qualitat-reputation-zu-den-rahmenbedingungen-einer-dreiecksbeziehung-den-geisteswissenschaften-unter-digital-vernetzten-bedingungen,,,"Publikation, Qualität, Reputation: Zu den Rahmenbedingungen einer Dreiecksbeziehung in den Geisteswissenschaften unter digital-vernetzten Bedingungen.",,,/home/publikation-qualitat-reputation-zu-den-rahmenbedingungen-einer-dreiecksbeziehung-den-geisteswissenschaften-unter-digital-vernetzten-bedingungen/,,,f,f,t,de,1,3,2008-07-27,
2132,2005-07-28,,,f,[],,,1,"Berlin: Theater der Zeit.","Oswalt, Philipp/Deuflhard, Amelie u.a. (Hg.) (2005):",,,,,,,,,,,,,volkspalast-zwischen-aktivismus-und-kunst,,,"Volkspalast: zwischen Aktivismus und Kunst.",,,/home/volkspalast-zwischen-aktivismus-und-kunst/,,,f,f,t,de,1,4,2005-07-28,
1469,2014-07-07,,,f,[],,,1,"In: Nano Lett., no. 14, pp. 3993–3998. doi: 10.1021/nl5013689.","Rabe, Jürgen P. et al. (2014):",,,,,,,,,,,,,hydration-bilayered-graphene-oxide,,,"Hydration of Bilayered Graphene Oxide.",,,/home/hydration-bilayered-graphene-oxide/,,,t,f,t,en,1,2,2014-07-07,
754,2003-06-03,,,f,[],,,1,"München: Wilhelm Fink Verlag.","Bredekamp, Horst/Krämer, Sybille (Hg.) (2003):",,,,,,,,,,,,,bild-schrift-zahl,,,"Bild, Schrift, Zahl.",,,/home/bild-schrift-zahl/,,,f,f,t,de,1,4,2003-07-06,
1651,2014-07-11,"Die 14. Ausgabe des Archivs für Mediengeschichte widmet sich der Frage nach Status und Funktion von Modellen in wissenschaftlichen, gestalterischen und künstlerischen Prozessen.Ausgangspunkt ist die Annahme, dass Modellierungen einen wesentlichen Anteil haben an der Begründung und Kodierung von Entscheidungsprozeduren, die für die Verfertigung unterschiedlicher Wissensformen maßgeblich sind. Als spezifische Akteure machen Modelle und verwandte Figuren wie Muster, Pläne, Blaupausen und Prototypen einen theoretischen Eigensinn geltend, der von der medialen, symbolischen und materiellen Beschaffenheit der Modelltypen abhängig ist und der aus verschiedenen Perspektiven erfasst werden soll.Mit Beiträgen von Peter Heinrich Jahn, Karin Krauthausen, Donald MacKenzie/Taylor Spears, Bernd Mahr, Elke Muchlinski, Jan Müggenburg, Reinhard Wendler, Veronika Riesenberg, Robert Smid, Lina Maria Stahl, Samo Tomšič, Martin Warnke, Richard Weinkamer.",928,f,[],,,1,"Paderborn: Wilhelm Fink Verlag.","Balke, Friedrich/Siegert, Bernhard/Vogl, Joseph (Hg.) (2014):","Die 14. Ausgabe des Archivs für Mediengeschichte widmet sich der Frage nach Status und Funktion von Modellen in wissenschaftlichen, gestalterischen und künstlerischen Prozessen.Ausgangspunkt ist die Annahme, dass Modellierungen einen wesentlichen Anteil haben an der Begründung und Kodierung von Entscheidungsprozeduren, die für die Verfertigung unterschiedlicher Wissensformen maßgeblich sind. Als spezifische Akteure machen Modelle und verwandte Figuren wie Muster, Pläne, Blaupausen und Prototypen einen theoretischen Eigensinn geltend, der von der medialen, symbolischen und materiellen Beschaffenheit der Modelltypen abhängig ist und der aus verschiedenen Perspektiven erfasst werden soll.Mit Beiträgen von Peter Heinrich Jahn, Karin Krauthausen, Donald MacKenzie/Taylor Spears, Bernd Mahr, Elke Muchlinski, Jan Müggenburg, Reinhard Wendler, Veronika Riesenberg, Robert Smid, Lina Maria Stahl, Samo Tomšič, Martin Warnke, Richard Weinkamer.",,,,,,,,,,,,modelle-und-modellierung,,,"Modelle und Modellierung.",,,/home/modelle-und-modellierung/,,,f,f,t,de,1,4,2014-07-11,
1729,2015-07-12,,,f,[],,,1,"In: Connective Tissue Research, Jg. 56, Nr.2, S. 133–143.","Hoerth, Rebecca/Baum, Daniel/Knötel, David/Prohaska, Steffen/Willie, Bettina/Duda, Georg/Hege, Hans-Christian/Fratzl, Peter/Wagermaier, Wolfgang (2015):",,,,,,,,,,,,,registering-2d-and-3d-imaging-data-bone-during-healing,,,"Registering 2D and 3D Imaging Data of Bone During Healing.",,,/home/registering-2d-and-3d-imaging-data-bone-during-healing/,,,f,f,t,en,1,1,2015-07-12,
1075,2004-06-18,,,f,[],,,1,"Wiesbaden: Springer VS.","Eder, Klaus/Rauer, Valentin/Schmidtke, Oliver (2004):",,,,,,,,,,,,,die-einhegung-des-anderen-turkische-polnische-und-russlanddeutsche-einwanderer-deutschland,,,"Die Einhegung des Anderen. Türkische, polnische und russlanddeutsche Einwanderer in Deutschland.",,,/home/die-einhegung-des-anderen-turkische-polnische-und-russlanddeutsche-einwanderer-deutschland/,,,f,f,t,de,1,5,2004-07-06,
1742,2014-07-12,,,f,[],,,1,"In: Zoom, Nr. 3, S. 46–47.","Keil, Maria (2014):",,,,,,,,,,,,,zur-entstehung-des-krankenhausbettes,,,"Zur Entstehung des Krankenhausbettes.",,,/home/zur-entstehung-des-krankenhausbettes/,,,f,f,t,de,1,2,2014-07-12,
2018,2016-07-21,,,f,[],,,1,"In: Fleckner, Uwe/Mack, Peter (Eds.): The Afterlife of the Kulturwissenschaftliche Bibliothek Warburg. The Emigration and the Early Years of the Warburg Institute in London. Berlin/Boston: De Gruyter, pp. 117–130, 228–232.","Schneider, Pablo (2015):",,,,,,,,,,,,,hamburg-london-edgar-wind-images-and-ideas,,,"From Hamburg to London. Edgar Wind: Images and Ideas.",,,/home/hamburg-london-edgar-wind-images-and-ideas/,,,f,f,t,de,1,3,2015-07-21,
824,2009-06-07,,,f,[],,,1,"In: Baumhoff, Anja/Droste, Magdalena (Hg.): Mythos Bauhaus. Berlin: Reimer Verlag, S. 70–89.","Schuldenfrei, Robin (2009):",,,,,,,,,,,,,luxus-produktion-reproduktion,,,"Luxus, Produktion, Reproduktion.",,,/home/luxus-produktion-reproduktion/,,,f,f,t,de,1,3,2009-07-06,
2385,2013-09-06,,,f,[],,,1,"Berlin: De Gruyter.","Degkwitz, Andreas (Hg.) (2013):",,,,,,,,,,,,,personal-und-organisationsentwicklung-bibliotheken,,,"Personal- und Organisationsentwicklung in Bibliotheken.",,,/home/personal-und-organisationsentwicklung-bibliotheken/,,,t,f,f,de,1,4,2013-09-06,
1926,2012-07-16,,,f,[],,,1,"Heidelberg: Winter.","Stein, Christian (2012):",,,,,,,,,,,,,primat-der-sprache-leitmotivik-und-topologie-des-subjekts-bei-arno-schmidt,,,"Primat der Sprache – Leitmotivik und Topologie des Subjekts bei Arno Schmidt.",,,/home/primat-der-sprache-leitmotivik-und-topologie-des-subjekts-bei-arno-schmidt/,,,f,f,t,de,3,5,2012-07-16,
2098,2008-07-27,,,f,[],,,1,"Ljubljana: University of Ljubljana/Faculty of Architecture.","Ettlinger, Or (2008):",,,,,,,,,,,,,architecture-virtual-space,,,"The Architecture of Virtual Space.",,,/home/architecture-virtual-space/,,,f,f,t,en,1,5,2008-07-27,
2113,2014-07-28,,,f,[],,,1,"In: Trabant, Jürgen/Marienberg, Sabine (eds.): Bildakt at the Warburg Institute (Actus et Imago, 12). Berlin/Boston: De Gruyter.","Trabant, Jürgen (2014):",,,,,,,,,,,,,warburg-bildakt-and-embodiment,,,"On Warburg, Bildakt and Embodiment.",,,/home/warburg-bildakt-and-embodiment/,,,t,f,t,en,1,3,2014-07-28,
799,2007-06-06,,,f,[],,,1,"München/Paderborn: Wilhelm Fink Verlag.","Macho, Thomas/Marek, Kristin (Hg.) (2007):",,,,,,,,,,,,,die-neue-sichtbarkeit-des-todes,,,"Die neue Sichtbarkeit des Todes.",,,/home/die-neue-sichtbarkeit-des-todes/,,,f,f,t,de,1,4,2007-07-06,
1910,2015-07-15,,,f,[],,,1,"In: Roger Caillois: Dissymmetrie. Übers. v. Geble, Peter. Berlin: Brinkmann und Bose Verlag, S. 105–114.","Schäffner, Wolfgang (2015):",,,,,,,,,,,,,nachwort_2,,,Nachwort.,,,/home/nachwort_2/,,,f,f,t,de,1,1,2015-07-15,
1787,2015-07-13,,,f,[],,,1,"In: Biospektrum Jg. 21, Nr. 5, S. 480–483.","Hengge, Regine (2015):",,,,,,,,,,,,,bakterielle-megastadte-3d-architektur-von-biofilmen,,,"Bakterielle Megastädte – 3D-Architektur von Biofilmen.",,,/home/bakterielle-megastadte-3d-architektur-von-biofilmen/,,,f,f,t,de,1,2,2015-07-13,
1108,2011-06-19,,,f,[],,,1,"Hamburg: Junius.","Därmann, Iris (2011):",,,,,,,,,,,,,kulturtheorien,,,Kulturtheorien.,,,/home/kulturtheorien/,,,f,f,t,de,1,5,2011-07-06,
2178,2011-08-02,,1101,f,[],,,1,"London: Architectural Ass.","Lerup, Lars (2011):",,,,,,,,,,,,,one-million-acres-no-zoning,,,"One Million Acres &#38; No Zoning.",,,/home/one-million-acres-no-zoning/,,,f,f,t,en,1,5,2011-08-02,
797,2010-06-06,,1054,f,[],,,1,"München/Paderborn: Wilhelm Fink Verlag.","Macho, Thomas (2011):",,,,,,,,,,,,,vorbilder,,,Vorbilder.,,,/home/vorbilder/,,,f,f,t,de,1,5,2010-07-06,
847,2016-06-07,,,f,[],,,1,,,,,,,,,,,,,,,jorg-trempler-karl-friedrich-schinkel-baumeister-preussens-eine-biographie-munchen-ch-beck-verlag-2012,,,"Jörg Trempler: Karl Friedrich Schinkel. Baumeister Preußens. Eine Biographie, München: C.H. Beck Verlag 2012.",,,,,,f,f,f,de,1,1,2016-07-06,
